po_id,po_line_id,supplier_id,product_id,warehouse_id,order_date,promised_delivery_date,actual_delivery_date,qty_ordered,qty_received,qty_rejected,unit_cost,total_cost,status
PO-3985,1,SUP-1006,SE-1340,WH-CENTRAL,2026-05-21,2026-05-26,2026-05-27,100,97,3,14.2,1420.0,received
PO-3986,1,SUP-1006,SE-1010,WH-WEST,2026-05-20,2026-05-25,2026-05-27,150,148,2,32.4,4860.0,received
PO-3987,1,SUP-1007,EC-2160,WH-EAST,2026-06-05,2026-06-21,2026-06-20,250,248,2,7.4,1850.0,received
PO-3988,1,SUP-1007,EC-2275,WH-EAST,2026-05-28,2026-06-13,2026-06-13,150,147,3,24.5,3675.0,received
PO-3989,1,SUP-1007,EC-2275,WH-WEST,2026-05-12,2026-05-28,2026-05-28,200,195,5,24.5,4900.0,received
PO-3990,1,SUP-1007,EC-1835,WH-WEST,2026-06-09,2026-06-25,2026-06-25,25,24,1,6.8,170.0,received
PO-3991,1,SUP-1007,EC-1720,WH-WEST,2026-05-28,2026-06-13,2026-06-12,200,196,4,3.2,640.0,received
PO-3992,1,SUP-1007,EC-1720,WH-CENTRAL,2026-05-19,2026-06-04,2026-06-04,100,97,3,3.2,320.0,received
PO-3993,1,SUP-1007,EC-1720,WH-SOUTH,2026-05-26,2026-06-11,2026-06-13,500,496,4,3.2,1600.0,received
PO-3994,1,SUP-1007,EC-1835,WH-EAST,2026-05-27,2026-06-12,2026-06-13,50,50,0,6.8,340.0,received
PO-3995,1,SUP-1007,EC-2275,WH-EAST,2026-06-03,2026-06-19,2026-06-19,500,495,5,24.5,12250.0,received
PO-3996,1,SUP-1008,IF-8215,WH-EAST,2026-05-12,2026-05-17,2026-05-15,500,497,3,11.2,5600.0,received
PO-3997,1,SUP-1008,IF-8540,WH-EAST,2026-06-05,2026-06-10,2026-06-08,250,247,3,15.3,3825.0,received
PO-3998,1,SUP-1008,IF-8540,WH-EAST,2026-05-13,2026-05-18,2026-05-18,250,243,7,15.3,3825.0,received
PO-3999,1,SUP-1008,IF-7995,WH-SOUTH,2026-06-05,2026-06-10,2026-06-11,200,199,1,14.5,2900.0,received
PO-4000,1,SUP-1008,IF-8540,WH-EAST,2026-06-03,2026-06-08,2026-06-13,50,49,1,15.3,765.0,received
PO-4001,1,SUP-1008,IF-8540,WH-EAST,2026-06-05,2026-06-10,2026-06-11,200,195,5,15.3,3060.0,received
PO-4002,1,SUP-1008,IF-8215,WH-WEST,2026-05-13,2026-05-18,2026-05-20,200,196,4,11.2,2240.0,received
PO-4003,1,SUP-1008,IF-8430,WH-SOUTH,2026-05-20,2026-05-25,2026-05-25,150,146,4,4.8,720.0,received
PO-4004,1,SUP-1008,IF-8100,WH-WEST,2026-06-04,2026-06-09,2026-06-09,100,98,2,9.8,980.0,received
PO-4005,1,SUP-1008,IF-8215,WH-SOUTH,2026-05-26,2026-05-31,2026-05-31,25,25,0,11.2,280.0,received
PO-4006,1,SUP-1008,IF-7995,WH-EAST,2026-05-11,2026-05-16,2026-05-16,250,247,3,14.5,3625.0,received
PO-4007,1,SUP-1008,IF-8215,WH-CENTRAL,2026-05-13,2026-05-18,2026-05-19,100,99,1,11.2,1120.0,received
PO-4008,1,SUP-1009,PB-5430,WH-SOUTH,2026-05-29,2026-06-23,2026-06-23,25,25,0,245.0,6125.0,received
PO-4009,1,SUP-1009,PB-5320,WH-WEST,2026-05-21,2026-06-15,2026-06-16,100,99,1,13.6,1360.0,received
PO-4010,1,SUP-1009,PB-5760,WH-WEST,2026-06-05,2026-06-30,2026-06-30,200,199,1,135.0,27000.0,received
PO-4011,1,SUP-1009,PB-5650,WH-EAST,2026-05-26,2026-06-20,2026-06-20,25,25,0,4.8,120.0,received
PO-4012,1,SUP-1009,PB-5540,WH-SOUTH,2026-05-22,2026-06-16,2026-06-21,500,488,12,3.4,1700.0,received
PO-4013,1,SUP-1009,PB-5760,WH-WEST,2026-05-15,2026-06-09,2026-06-08,25,24,1,135.0,3375.0,received
PO-4014,1,SUP-1009,PB-5100,WH-SOUTH,2026-05-19,2026-06-13,2026-06-13,500,486,14,16.2,8100.0,received
PO-4015,1,SUP-1009,PB-5540,WH-EAST,2026-05-19,2026-06-13,2026-06-14,250,243,7,3.4,850.0,received
PO-4016,1,SUP-1009,PB-5650,WH-WEST,2026-05-28,2026-06-22,2026-06-22,150,146,4,4.8,720.0,received
PO-4017,1,SUP-1009,PB-5540,WH-WEST,2026-06-02,2026-06-27,2026-06-27,500,489,11,3.4,1700.0,received
PO-4018,1,SUP-1010,HF-1890,WH-WEST,2026-05-15,2026-05-25,2026-05-24,250,244,6,195.0,48750.0,received
PO-4019,1,SUP-1010,HF-2100,WH-CENTRAL,2026-06-03,2026-06-13,2026-06-13,50,49,1,6.3,315.0,received
PO-4020,1,SUP-1010,HF-2215,WH-CENTRAL,2026-05-20,2026-05-30,2026-05-28,50,49,1,24.7,1235.0,received
PO-4021,1,SUP-1010,HF-2215,WH-WEST,2026-05-22,2026-06-01,2026-06-02,250,245,5,24.7,6175.0,received
PO-4022,1,SUP-1010,HF-1780,WH-EAST,2026-05-20,2026-05-30,2026-05-30,500,492,8,42.1,21050.0,received
PO-4023,1,SUP-1010,HF-1675,WH-SOUTH,2026-05-20,2026-05-30,2026-05-30,250,247,3,28.9,7225.0,received
PO-4024,1,SUP-1010,HF-1890,WH-CENTRAL,2026-05-12,2026-05-22,2026-05-22,50,49,1,195.0,9750.0,received
PO-4025,1,SUP-1010,HF-2215,WH-CENTRAL,2026-05-21,2026-05-31,2026-06-01,200,198,2,24.7,4940.0,received
PO-4026,1,SUP-1010,HF-2215,WH-EAST,2026-06-01,2026-06-11,2026-06-11,25,25,0,24.7,617.5,received
PO-4027,1,SUP-1010,HF-1890,WH-CENTRAL,2026-05-27,2026-06-06,2026-06-09,200,196,4,195.0,39000.0,received
PO-4028,1,SUP-1010,HF-1675,WH-WEST,2026-06-03,2026-06-13,2026-06-13,25,25,0,28.9,722.5,received
PO-4029,1,SUP-1010,HF-2100,WH-WEST,2026-05-19,2026-05-29,2026-05-30,100,99,1,6.3,630.0,received
PO-4030,1,SUP-1010,HF-2100,WH-EAST,2026-06-01,2026-06-11,2026-06-11,250,247,3,6.3,1575.0,received
PO-4031,1,SUP-1010,HF-2215,WH-EAST,2026-05-20,2026-05-30,2026-05-30,50,49,1,24.7,1235.0,received
PO-4032,1,SUP-1011,SE-1780,WH-CENTRAL,2026-05-29,2026-06-06,2026-06-08,100,99,1,16.8,1680.0,received
PO-4033,1,SUP-1011,SE-2215,WH-WEST,2026-06-05,2026-06-13,2026-06-15,50,50,0,6.8,340.0,received
PO-4034,1,SUP-1011,SE-2215,WH-SOUTH,2026-05-27,2026-06-04,2026-06-05,150,146,4,6.8,1020.0,received
PO-4035,1,SUP-1011,SE-2100,WH-EAST,2026-05-18,2026-05-26,2026-05-25,200,196,4,9.4,1880.0,received
PO-4036,1,SUP-1011,SE-1995,WH-WEST,2026-05-15,2026-05-23,2026-05-24,150,146,4,45.6,6840.0,received
PO-4037,1,SUP-1011,SE-1675,WH-SOUTH,2026-05-12,2026-05-20,2026-05-19,250,248,2,28.7,7175.0,received
PO-4038,1,SUP-1011,SE-2100,WH-SOUTH,2026-06-04,2026-06-12,2026-06-17,100,99,1,9.4,940.0,received
PO-4039,1,SUP-1011,SE-2100,WH-SOUTH,2026-06-04,2026-06-12,2026-06-13,200,196,4,9.4,1880.0,received
PO-4040,1,SUP-1011,SE-1675,WH-EAST,2026-06-09,2026-06-17,2026-06-17,50,50,0,28.7,1435.0,received
PO-4041,1,SUP-1011,SE-1675,WH-EAST,2026-05-21,2026-05-29,2026-05-29,500,491,9,28.7,14350.0,received
PO-4042,1,SUP-1011,SE-2100,WH-EAST,2026-05-18,2026-05-26,2026-05-26,250,246,4,9.4,2350.0,received
PO-4043,1,SUP-1011,SE-2215,WH-SOUTH,2026-05-19,2026-05-27,2026-05-27,250,243,7,6.8,1700.0,received
PO-4044,1,SUP-1011,SE-1675,WH-SOUTH,2026-06-09,2026-06-17,2026-06-19,25,24,1,28.7,717.5,received
PO-4045,1,SUP-1012,PB-6090,WH-CENTRAL,2026-05-15,2026-06-04,2026-06-03,25,24,1,58.4,1460.0,received
PO-4046,1,SUP-1012,PB-6460,WH-EAST,2026-05-27,2026-06-16,2026-06-18,250,247,3,3.9,975.0,received
PO-4047,1,SUP-1012,PB-6280,WH-CENTRAL,2026-05-18,2026-06-07,2026-06-07,50,49,1,14.5,725.0,received
PO-4048,1,SUP-1012,PB-6460,WH-EAST,2026-05-29,2026-06-18,2026-06-20,50,49,1,3.9,195.0,received
PO-4049,1,SUP-1012,PB-5980,WH-WEST,2026-05-27,2026-06-16,2026-06-15,50,49,1,15.9,795.0,received
PO-4050,1,SUP-1012,PB-6090,WH-CENTRAL,2026-05-13,2026-06-02,2026-06-02,25,25,0,58.4,1460.0,received
PO-4051,1,SUP-1012,PB-6370,WH-CENTRAL,2026-05-15,2026-06-04,2026-06-04,200,194,6,5.2,1040.0,received
PO-4052,1,SUP-1012,PB-5870,WH-CENTRAL,2026-05-11,2026-05-31,2026-06-02,500,495,5,42.3,21150.0,received
PO-4053,1,SUP-1012,PB-6195,WH-SOUTH,2026-06-05,2026-06-25,2026-06-23,250,244,6,12.1,3025.0,received
PO-4054,1,SUP-1012,PB-5870,WH-WEST,2026-06-04,2026-06-24,2026-06-22,500,497,3,42.3,21150.0,received
PO-4055,1,SUP-1012,PB-5980,WH-EAST,2026-05-27,2026-06-16,2026-06-16,50,49,1,15.9,795.0,received
PO-4056,1,SUP-1012,PB-6280,WH-EAST,2026-06-04,2026-06-24,2026-06-24,25,24,1,14.5,362.5,received
PO-4057,1,SUP-1012,PB-5870,WH-CENTRAL,2026-06-03,2026-06-23,2026-06-22,50,50,0,42.3,2115.0,received
PO-4058,1,SUP-1012,PB-5980,WH-CENTRAL,2026-06-08,2026-06-28,2026-06-28,100,97,3,15.9,1590.0,received
PO-4059,1,SUP-1013,IF-9280,WH-EAST,2026-05-26,2026-06-07,2026-06-09,250,246,4,16.7,4175.0,received
PO-4060,1,SUP-1013,IF-9460,WH-WEST,2026-05-27,2026-06-08,2026-06-08,500,488,12,7.3,3650.0,received
PO-4061,1,SUP-1013,IF-8650,WH-EAST,2026-05-18,2026-05-30,2026-06-01,100,99,1,7.9,790.0,received
PO-4062,1,SUP-1013,IF-9460,WH-SOUTH,2026-06-04,2026-06-16,2026-06-16,50,49,1,7.3,365.0,received
PO-4063,1,SUP-1013,IF-9460,WH-WEST,2026-05-12,2026-05-24,2026-05-24,50,49,1,7.3,365.0,received
PO-4064,1,SUP-1013,IF-8760,WH-EAST,2026-05-14,2026-05-26,2026-05-26,250,244,6,10.4,2600.0,received
PO-4065,1,SUP-1013,IF-8650,WH-EAST,2026-05-27,2026-06-08,2026-06-13,100,98,2,7.9,790.0,received
PO-4066,1,SUP-1013,IF-8760,WH-CENTRAL,2026-05-20,2026-06-01,2026-06-01,200,199,1,10.4,2080.0,received
PO-4067,1,SUP-1013,IF-9370,WH-CENTRAL,2026-05-29,2026-06-10,2026-06-10,500,488,12,5.9,2950.0,received
PO-4068,1,SUP-1013,IF-9280,WH-SOUTH,2026-06-04,2026-06-16,2026-06-16,250,245,5,16.7,4175.0,received
PO-4069,1,SUP-1014,HF-2320,WH-CENTRAL,2026-05-15,2026-06-12,2026-06-14,200,196,4,19.4,3880.0,received
PO-4070,1,SUP-1014,HF-2870,WH-WEST,2026-05-15,2026-06-12,2026-06-13,100,99,1,75.3,7530.0,received
PO-4071,1,SUP-1014,HF-2760,WH-CENTRAL,2026-05-29,2026-06-26,2026-06-28,200,195,5,98.5,19700.0,received
PO-4072,1,SUP-1014,HF-2430,WH-WEST,2026-05-14,2026-06-11,2026-06-13,50,49,1,68.5,3425.0,received
PO-4073,1,SUP-1014,HF-2430,WH-CENTRAL,2026-06-04,2026-07-02,2026-07-04,50,49,1,68.5,3425.0,received
PO-4074,1,SUP-1014,HF-2760,WH-EAST,2026-06-02,2026-06-30,2026-07-05,25,25,0,98.5,2462.5,received
PO-4075,1,SUP-1014,HF-2650,WH-EAST,2026-05-25,2026-06-22,2026-06-22,500,486,14,36.8,18400.0,received
PO-4076,1,SUP-1014,HF-2870,WH-SOUTH,2026-06-03,2026-07-01,2026-07-01,50,49,1,75.3,3765.0,received
PO-4077,1,SUP-1014,HF-2870,WH-WEST,2026-05-27,2026-06-24,2026-06-24,200,196,4,75.3,15060.0,received
PO-4078,1,SUP-1014,HF-2760,WH-CENTRAL,2026-05-18,2026-06-15,2026-06-14,200,195,5,98.5,19700.0,received
PO-4079,1,SUP-1014,HF-2320,WH-CENTRAL,2026-05-11,2026-06-08,2026-06-11,100,97,3,19.4,1940.0,received
PO-4080,1,SUP-1014,HF-2320,WH-WEST,2026-06-08,2026-07-06,2026-07-07,250,246,4,19.4,4850.0,received
PO-4081,1,SUP-1014,HF-2320,WH-WEST,2026-05-29,2026-06-26,2026-06-26,500,489,11,19.4,9700.0,received
PO-4082,1,SUP-1014,HF-2650,WH-CENTRAL,2026-05-13,2026-06-10,2026-06-11,500,490,10,36.8,18400.0,received
PO-4083,1,SUP-1014,HF-2540,WH-SOUTH,2026-05-13,2026-06-10,2026-06-10,500,490,10,142.0,71000.0,received
PO-4084,1,SUP-1015,EC-2380,WH-WEST,2026-06-04,2026-06-12,2026-06-14,50,49,1,52.3,2615.0,received
PO-4085,1,SUP-1015,EC-2595,WH-EAST,2026-05-19,2026-05-27,2026-05-27,500,494,6,9.6,4800.0,received
PO-4086,1,SUP-1015,EC-2490,WH-WEST,2026-05-29,2026-06-06,2026-06-08,500,487,13,38.7,19350.0,received
PO-4087,1,SUP-1015,EC-2595,WH-EAST,2026-05-11,2026-05-19,2026-05-22,500,492,8,9.6,4800.0,received
PO-4088,1,SUP-1015,EC-2490,WH-EAST,2026-05-11,2026-05-19,2026-05-21,250,246,4,38.7,9675.0,received
PO-4089,1,SUP-1015,EC-2680,WH-SOUTH,2026-05-13,2026-05-21,2026-05-20,25,24,1,45.2,1130.0,received
PO-4090,1,SUP-1015,EC-2680,WH-WEST,2026-05-13,2026-05-21,2026-05-22,25,24,1,45.2,1130.0,received
PO-4091,1,SUP-1015,EC-2595,WH-EAST,2026-05-12,2026-05-20,2026-05-20,25,25,0,9.6,240.0,received
PO-4092,1,SUP-1015,EC-2595,WH-EAST,2026-05-20,2026-05-28,2026-05-29,250,243,7,9.6,2400.0,received
PO-4093,1,SUP-1015,EC-2595,WH-EAST,2026-05-25,2026-06-02,2026-06-04,150,146,4,9.6,1440.0,received
PO-4094,1,SUP-1015,EC-2490,WH-SOUTH,2026-05-15,2026-05-23,2026-05-24,25,25,0,38.7,967.5,received
PO-4095,1,SUP-1015,EC-2595,WH-CENTRAL,2026-05-11,2026-05-19,2026-05-19,150,147,3,9.6,1440.0,received
PO-4096,1,SUP-1015,EC-2680,WH-WEST,2026-05-12,2026-05-20,2026-05-23,250,243,7,45.2,11300.0,received
PO-4097,1,SUP-1015,EC-2680,WH-SOUTH,2026-06-01,2026-06-09,2026-06-10,50,49,1,45.2,2260.0,received
PO-4098,1,SUP-1016,IF-8980,WH-SOUTH,2026-06-09,2026-06-23,2026-06-26,150,146,4,5.6,840.0,received
PO-4099,1,SUP-1016,IF-9090,WH-EAST,2026-06-04,2026-06-18,2026-06-18,500,493,7,4.2,2100.0,received
PO-4100,1,SUP-1016,IF-9090,WH-CENTRAL,2026-05-13,2026-05-27,2026-05-27,50,49,1,4.2,210.0,received
PO-4101,1,SUP-1016,IF-8650,WH-WEST,2026-06-09,2026-06-23,2026-06-23,100,97,3,7.9,790.0,received
PO-4102,1,SUP-1016,IF-8760,WH-CENTRAL,2026-06-09,2026-06-23,2026-06-22,150,147,3,10.4,1560.0,received
PO-4103,1,SUP-1016,IF-8650,WH-SOUTH,2026-05-11,2026-05-25,2026-05-27,50,49,1,7.9,395.0,received
PO-4104,1,SUP-1016,IF-8760,WH-EAST,2026-05-13,2026-05-27,2026-05-27,200,197,3,10.4,2080.0,received
PO-4105,1,SUP-1016,IF-8760,WH-SOUTH,2026-05-18,2026-06-01,2026-06-01,500,489,11,10.4,5200.0,received
PO-4106,1,SUP-1016,IF-8760,WH-SOUTH,2026-05-26,2026-06-09,2026-06-10,200,197,3,10.4,2080.0,received
PO-4107,1,SUP-1017,HF-3090,WH-WEST,2026-05-25,2026-06-01,2026-06-03,25,25,0,7.5,187.5,received
PO-4108,1,SUP-1017,HF-3195,WH-CENTRAL,2026-05-29,2026-06-05,2026-06-06,25,25,0,31.2,780.0,received
PO-4109,1,SUP-1017,HF-3370,WH-CENTRAL,2026-05-12,2026-05-19,2026-05-21,50,49,1,26.4,1320.0,received
PO-4110,1,SUP-1017,HF-2980,WH-EAST,2026-05-19,2026-05-26,2026-05-31,100,99,1,2.8,280.0,received
PO-4111,1,SUP-1017,HF-3090,WH-CENTRAL,2026-05-14,2026-05-21,2026-05-21,150,149,1,7.5,1125.0,received
PO-4112,1,SUP-1017,HF-3090,WH-SOUTH,2026-06-03,2026-06-10,2026-06-10,500,491,9,7.5,3750.0,received
PO-4113,1,SUP-1017,HF-3090,WH-EAST,2026-05-11,2026-05-18,2026-05-18,500,496,4,7.5,3750.0,received
PO-4114,1,SUP-1017,HF-3280,WH-WEST,2026-05-14,2026-05-21,2026-05-21,250,246,4,4.6,1150.0,received
PO-4115,1,SUP-1017,HF-3280,WH-WEST,2026-05-29,2026-06-05,2026-06-05,200,195,5,4.6,920.0,received
PO-4116,1,SUP-1018,SE-2650,WH-SOUTH,2026-05-18,2026-06-02,2026-06-04,500,494,6,195.0,97500.0,received
PO-4117,1,SUP-1018,SE-2430,WH-WEST,2026-05-28,2026-06-12,2026-06-17,250,246,4,72.3,18075.0,received
PO-4118,1,SUP-1018,SE-2870,WH-WEST,2026-05-29,2026-06-13,2026-06-13,500,488,12,42.1,21050.0,received
PO-4119,1,SUP-1018,SE-3090,WH-SOUTH,2026-06-01,2026-06-16,2026-06-16,25,24,1,15.6,390.0,received
PO-4120,1,SUP-1018,SE-2980,WH-SOUTH,2026-05-18,2026-06-02,2026-06-02,150,146,4,24.3,3645.0,received
PO-4121,1,SUP-1018,SE-2320,WH-CENTRAL,2026-06-04,2026-06-19,2026-06-19,25,25,0,85.0,2125.0,received
PO-4122,1,SUP-1018,SE-3370,WH-WEST,2026-05-18,2026-06-02,2026-06-02,250,245,5,10.8,2700.0,received
PO-4123,1,SUP-1018,SE-2430,WH-SOUTH,2026-06-01,2026-06-16,2026-06-17,500,497,3,72.3,36150.0,received
PO-4124,1,SUP-1018,SE-2870,WH-SOUTH,2026-06-09,2026-06-24,2026-06-25,25,25,0,42.1,1052.5,received
PO-4125,1,SUP-1018,SE-2540,WH-EAST,2026-05-27,2026-06-11,2026-06-13,250,248,2,320.0,80000.0,received
PO-4126,1,SUP-1018,SE-3280,WH-WEST,2026-05-21,2026-06-05,2026-06-05,200,197,3,34.5,6900.0,received
PO-4127,1,SUP-1018,SE-3280,WH-EAST,2026-05-28,2026-06-12,2026-06-12,200,196,4,34.5,6900.0,received
PO-4128,1,SUP-1018,SE-2650,WH-SOUTH,2026-05-28,2026-06-12,2026-06-14,100,97,3,195.0,19500.0,received
PO-4129,1,SUP-1018,SE-2540,WH-WEST,2026-06-08,2026-06-23,2026-06-25,25,24,1,320.0,8000.0,received
PO-4130,1,SUP-1018,SE-3280,WH-WEST,2026-06-01,2026-06-16,2026-06-16,500,485,15,34.5,17250.0,received
PO-4131,1,SUP-1001,PB-4125,WH-CENTRAL,2026-06-26,2026-07-10,,100,0,0,34.2,3420.0,open
PO-4132,1,SUP-1001,EC-3004,WH-CENTRAL,2026-07-07,2026-07-21,,250,0,0,125.0,31250.0,open
PO-4133,1,SUP-1001,PB-4010,WH-EAST,2026-06-30,2026-07-14,,25,0,0,18.5,462.5,open
PO-4134,1,SUP-1001,EC-3004,WH-SOUTH,2026-06-30,2026-07-14,,200,0,0,125.0,25000.0,open
PO-4135,1,SUP-1001,PB-4010,WH-SOUTH,2026-07-09,2026-07-23,,25,0,0,18.5,462.5,open
PO-4136,1,SUP-1001,EC-1847,WH-CENTRAL,2026-07-09,2026-07-23,,50,0,0,84.5,4225.0,open
PO-4137,1,SUP-1001,EC-2291,WH-SOUTH,2026-06-24,2026-07-08,,150,0,0,67.2,10080.0,open
PO-4138,1,SUP-1001,EC-2291,WH-WEST,2026-06-10,2026-06-24,2026-07-08,200,186,14,67.2,13440.0,received
PO-4139,1,SUP-1001,EC-3004,WH-SOUTH,2026-06-12,2026-06-26,2026-07-04,200,186,14,125.0,25000.0,received
PO-4140,1,SUP-1001,PB-4125,WH-SOUTH,2026-06-25,2026-07-09,,200,0,0,34.2,6840.0,open
PO-4141,1,SUP-1001,EC-3517,WH-WEST,2026-07-07,2026-07-21,,200,0,0,43.8,8760.0,open
PO-4142,1,SUP-1001,PB-4010,WH-SOUTH,2026-06-26,2026-07-10,,150,0,0,18.5,2775.0,open
PO-4143,1,SUP-1001,PB-4230,WH-WEST,2026-06-26,2026-07-10,,200,0,0,72.6,14520.0,open
PO-4144,1,SUP-1001,EC-3517,WH-EAST,2026-06-30,2026-07-14,,200,0,0,43.8,8760.0,open
PO-4145,1,SUP-1001,EC-3004,WH-EAST,2026-06-22,2026-07-06,,250,0,0,125.0,31250.0,open
PO-4146,1,SUP-1001,PB-4125,WH-WEST,2026-06-11,2026-06-25,2026-07-07,250,232,18,34.2,8550.0,received
PO-4147,1,SUP-1001,EC-1847,WH-CENTRAL,2026-06-22,2026-07-06,,150,0,0,84.5,12675.0,open
PO-4148,1,SUP-1001,PB-4125,WH-SOUTH,2026-06-11,2026-06-25,2026-07-03,25,23,2,34.2,855.0,received
PO-4149,1,SUP-1001,EC-2291,WH-CENTRAL,2026-07-08,2026-07-22,,200,0,0,67.2,13440.0,open
PO-4150,1,SUP-1001,EC-2291,WH-CENTRAL,2026-07-07,2026-07-21,,100,0,0,67.2,6720.0,open
PO-4151,1,SUP-1001,EC-3004,WH-CENTRAL,2026-06-15,2026-06-29,2026-07-13,200,186,14,125.0,25000.0,received
PO-4152,1,SUP-1001,EC-3517,WH-SOUTH,2026-06-16,2026-06-30,2026-07-12,50,46,4,43.8,2190.0,received
PO-4153,1,SUP-1001,PB-4230,WH-CENTRAL,2026-06-15,2026-06-29,2026-07-09,250,232,18,72.6,18150.0,received
PO-4154,1,SUP-1001,PB-4125,WH-WEST,2026-07-01,2026-07-15,,200,0,0,34.2,6840.0,open
PO-4155,1,SUP-1001,PB-4230,WH-SOUTH,2026-07-06,2026-07-20,,500,0,0,72.6,36300.0,open
PO-4156,1,SUP-1001,PB-4230,WH-WEST,2026-07-08,2026-07-22,,200,0,0,72.6,14520.0,open
PO-4157,1,SUP-1001,EC-3004,WH-SOUTH,2026-06-15,2026-06-29,2026-07-07,100,93,7,125.0,12500.0,received
PO-4158,1,SUP-1001,PB-4125,WH-CENTRAL,2026-06-15,2026-06-29,2026-07-11,200,186,14,34.2,6840.0,received
PO-4159,1,SUP-1001,PB-4125,WH-SOUTH,2026-06-15,2026-06-29,2026-07-13,100,93,7,34.2,3420.0,received
PO-4160,1,SUP-1001,EC-2291,WH-WEST,2026-06-22,2026-07-06,,200,0,0,67.2,13440.0,open
PO-4161,1,SUP-1001,PB-4230,WH-WEST,2026-06-26,2026-07-10,,200,0,0,72.6,14520.0,open
PO-4162,1,SUP-1001,EC-1847,WH-WEST,2026-07-07,2026-07-21,,200,0,0,84.5,16900.0,open
PO-4163,1,SUP-1001,EC-1847,WH-SOUTH,2026-06-10,2026-06-24,2026-07-08,250,232,18,84.5,21125.0,received
PO-4164,1,SUP-1001,PB-4010,WH-CENTRAL,2026-06-22,2026-07-06,,500,0,0,18.5,9250.0,open
PO-4165,1,SUP-1001,EC-1847,WH-CENTRAL,2026-06-25,2026-07-09,,500,0,0,84.5,42250.0,open
PO-4166,1,SUP-1001,PB-4230,WH-CENTRAL,2026-06-17,2026-07-01,2026-07-11,25,23,2,72.6,1815.0,received
PO-4167,1,SUP-1001,EC-3004,WH-EAST,2026-07-08,2026-07-22,,250,0,0,125.0,31250.0,open
PO-4168,1,SUP-1001,PB-4010,WH-EAST,2026-07-09,2026-07-23,,500,0,0,18.5,9250.0,open
PO-4169,1,SUP-1001,EC-3517,WH-SOUTH,2026-06-15,2026-06-29,2026-07-09,25,23,2,43.8,1095.0,received
PO-4170,1,SUP-1001,PB-4010,WH-CENTRAL,2026-06-17,2026-07-01,2026-07-09,100,93,7,18.5,1850.0,received
PO-4171,1,SUP-1001,EC-1847,WH-CENTRAL,2026-06-16,2026-06-30,2026-07-12,150,139,11,84.5,12675.0,received
PO-4172,1,SUP-1001,EC-1847,WH-CENTRAL,2026-06-19,2026-07-03,2026-07-11,150,139,11,84.5,12675.0,received
PO-4173,1,SUP-1001,EC-3004,WH-CENTRAL,2026-06-16,2026-06-30,2026-07-10,25,23,2,125.0,3125.0,received
PO-4174,1,SUP-1001,PB-4125,WH-WEST,2026-06-29,2026-07-13,,50,0,0,34.2,1710.0,open
PO-4175,1,SUP-1002,EC-1610,WH-EAST,2026-06-17,2026-06-27,2026-06-27,500,495,5,11.5,5750.0,received
PO-4176,1,SUP-1002,EC-1330,WH-EAST,2026-06-10,2026-06-20,2026-06-20,200,197,3,8.9,1780.0,received
PO-4177,1,SUP-1002,EC-1205,WH-EAST,2026-06-19,2026-06-29,2026-06-28,500,497,3,28.6,14300.0,received
PO-4178,1,SUP-1002,EC-1330,WH-WEST,2026-06-24,2026-07-04,2026-07-03,150,148,2,8.9,1335.0,received
PO-4179,1,SUP-1002,EC-1580,WH-SOUTH,2026-06-11,2026-06-21,2026-06-20,200,197,3,22.3,4460.0,received
PO-4180,1,SUP-1002,EC-1102,WH-CENTRAL,2026-06-17,2026-06-27,2026-06-27,500,495,5,12.4,6200.0,received
PO-4181,1,SUP-1002,EC-1205,WH-CENTRAL,2026-07-09,2026-07-19,,500,0,0,28.6,14300.0,open
PO-4182,1,SUP-1002,EC-1330,WH-SOUTH,2026-06-24,2026-07-04,2026-07-05,200,198,2,8.9,1780.0,received
PO-4183,1,SUP-1002,EC-1205,WH-WEST,2026-06-25,2026-07-05,2026-07-05,250,247,3,28.6,7150.0,received
PO-4184,1,SUP-1002,EC-1610,WH-CENTRAL,2026-06-30,2026-07-10,2026-07-10,100,99,1,11.5,1150.0,received
PO-4185,1,SUP-1002,EC-1330,WH-CENTRAL,2026-06-15,2026-06-25,2026-06-24,200,198,2,8.9,1780.0,received
PO-4186,1,SUP-1002,EC-1580,WH-EAST,2026-06-12,2026-06-22,2026-06-22,500,493,7,22.3,11150.0,received
PO-4187,1,SUP-1002,EC-1102,WH-WEST,2026-07-09,2026-07-19,,500,0,0,12.4,6200.0,open
PO-4188,1,SUP-1002,EC-1102,WH-WEST,2026-06-19,2026-06-29,2026-06-29,100,99,1,12.4,1240.0,received
PO-4189,1,SUP-1002,EC-1205,WH-EAST,2026-06-17,2026-06-27,2026-06-26,50,49,1,28.6,1430.0,received
PO-4190,1,SUP-1002,EC-1330,WH-EAST,2026-06-16,2026-06-26,2026-06-26,25,25,0,8.9,222.5,received
PO-4191,1,SUP-1002,EC-1102,WH-WEST,2026-06-30,2026-07-10,2026-07-10,250,247,3,12.4,3100.0,received
PO-4192,1,SUP-1002,EC-1205,WH-EAST,2026-06-19,2026-06-29,2026-06-29,100,99,1,28.6,2860.0,received
PO-4193,1,SUP-1002,EC-1580,WH-SOUTH,2026-06-22,2026-07-02,2026-07-03,200,199,1,22.3,4460.0,received
PO-4194,1,SUP-1002,EC-1610,WH-WEST,2026-06-23,2026-07-03,2026-07-04,150,148,2,11.5,1725.0,received
