shipment_id,reference_type,reference_id,carrier_name,mode,origin_warehouse_id,destination,ship_date,estimated_arrival,actual_arrival,freight_cost,is_expedited,weight_kg,status
SHP-9529,SO,SO-2050,FastTrack Logistics,ground,WH-SOUTH,"Atlanta, GA",2026-06-15,2026-06-21,2026-06-21,144.98,False,28.9,delivered
SHP-9530,SO,SO-5691,Southern Route Transport,ground,WH-SOUTH,"Omaha, NE",2026-07-03,2026-07-06,2026-07-07,313.86,False,479.3,delivered
SHP-9531,SO,SO-5951,FastTrack Logistics,air,WH-WEST,"Reno, NV",2026-07-02,2026-07-05,2026-07-05,463.17,True,58.0,delivered
SHP-9532,PO,PO-2447,Midwest Express Shipping,ground,WH-WEST,"Reno, NV",2026-06-30,2026-07-05,2026-07-05,308.14,False,367.3,delivered
SHP-9533,SO,SO-4296,Midwest Express Shipping,LTL,WH-EAST,"Houston, TX",2026-07-02,2026-07-12,2026-07-13,140.67,False,60.0,delivered
SHP-9534,PO,PO-2617,FastTrack Logistics,ground,WH-CENTRAL,"Indianapolis, IN",2026-06-19,2026-06-25,2026-06-25,274.66,False,135.8,delivered
SHP-9535,SO,SO-6421,Continental Freight,ground,WH-CENTRAL,"Atlanta, GA",2026-07-01,2026-07-08,2026-07-08,190.09,False,253.0,delivered
SHP-9536,PO,PO-2607,Pacific Coast Carriers,ground,WH-CENTRAL,"Charlotte, NC",2026-07-01,2026-07-04,2026-07-04,232.06,False,236.7,delivered
SHP-9537,PO,PO-2069,FastTrack Logistics,air,WH-SOUTH,"Detroit, MI",2026-07-03,2026-07-05,2026-07-07,629.79,True,368.6,delayed
SHP-9538,SO,SO-2780,FastTrack Logistics,air,WH-WEST,"Charlotte, NC",2026-06-11,2026-06-12,2026-06-12,693.37,True,15.6,delivered
SHP-9539,PO,PO-2459,Midwest Express Shipping,FTL,WH-EAST,"Detroit, MI",2026-06-30,2026-07-05,2026-07-05,297.06,False,325.3,delivered
SHP-9540,SO,SO-3730,FastTrack Logistics,air,WH-SOUTH,"Long Beach, CA",2026-07-08,2026-07-10,2026-07-11,1071.08,True,176.5,delivered
SHP-9541,PO,PO-3124,FastTrack Logistics,air,WH-WEST,"Long Beach, CA",2026-06-19,2026-06-21,2026-06-21,470.35,True,257.6,delivered
SHP-9542,SO,SO-5983,FastTrack Logistics,ground,WH-WEST,"Indianapolis, IN",2026-06-23,2026-06-29,2026-06-29,121.9,False,473.9,delivered
SHP-9543,PO,PO-3386,FastTrack Logistics,ground,WH-CENTRAL,"Boston, MA",2026-06-16,2026-06-19,2026-06-19,297.71,False,105.9,delivered
SHP-9544,SO,SO-7285,Pacific Coast Carriers,ground,WH-CENTRAL,"Charlotte, NC",2026-06-25,2026-07-03,2026-07-03,287.05,False,418.8,delivered
SHP-9545,PO,PO-2300,FastTrack Logistics,ground,WH-EAST,"Omaha, NE",2026-06-16,2026-06-25,2026-06-25,276.75,False,194.6,delivered
SHP-9546,SO,SO-5440,FastTrack Logistics,air,WH-SOUTH,"Detroit, MI",2026-07-01,2026-07-02,2026-07-02,612.85,True,40.4,delivered
SHP-9547,SO,SO-5008,FastTrack Logistics,ground,WH-SOUTH,"Reno, NV",2026-06-23,2026-06-29,2026-07-01,171.76,False,382.8,delayed
SHP-9548,SO,SO-6981,FastTrack Logistics,LTL,WH-SOUTH,"Atlanta, GA",2026-07-02,2026-07-09,2026-07-09,258.69,False,86.2,delivered
SHP-9549,SO,SO-4633,Southern Route Transport,FTL,WH-EAST,"Hartford, CT",2026-06-16,2026-06-25,2026-06-24,126.24,False,266.9,delivered
SHP-9550,PO,PO-3696,FastTrack Logistics,air,WH-CENTRAL,"Houston, TX",2026-06-16,2026-06-18,2026-06-18,574.27,True,490.8,delivered
SHP-9551,SO,SO-3044,Atlas Global Freight,ground,WH-EAST,"Cleveland, OH",2026-06-12,2026-06-21,2026-06-21,272.42,False,164.8,delivered
SHP-9552,SO,SO-4115,Atlas Global Freight,LTL,WH-WEST,"Omaha, NE",2026-06-30,2026-07-07,2026-07-07,193.09,False,330.7,delivered
SHP-9553,SO,SO-3186,Atlas Global Freight,FTL,WH-SOUTH,"Boston, MA",2026-07-08,2026-07-17,,276.8,False,219.5,in_transit
SHP-9554,PO,PO-2389,Midwest Express Shipping,FTL,WH-SOUTH,"Hartford, CT",2026-06-15,2026-06-23,2026-06-24,124.74,False,12.9,delivered
SHP-9555,PO,PO-3542,FastTrack Logistics,air,WH-WEST,"Indianapolis, IN",2026-06-23,2026-06-26,2026-06-26,487.07,True,456.8,delivered
SHP-9556,SO,SO-6113,FastTrack Logistics,air,WH-SOUTH,"Boston, MA",2026-06-16,2026-06-18,2026-06-18,993.98,True,196.4,delivered
SHP-9557,SO,SO-4594,Southern Route Transport,LTL,WH-EAST,"Hartford, CT",2026-06-30,2026-07-03,2026-07-03,246.36,False,416.2,delivered
SHP-9558,SO,SO-2534,FastTrack Logistics,air,WH-WEST,"Atlanta, GA",2026-06-17,2026-06-18,2026-06-18,890.73,True,409.5,delivered
SHP-9559,PO,PO-4154,Midwest Express Shipping,ground,WH-CENTRAL,"Reno, NV",2026-06-15,2026-06-23,2026-06-23,168.74,False,379.0,delivered
SHP-9560,SO,SO-6034,FastTrack Logistics,ground,WH-CENTRAL,"Boston, MA",2026-06-24,2026-07-04,2026-07-04,149.27,False,181.1,delivered
SHP-9561,PO,PO-2410,FastTrack Logistics,air,WH-SOUTH,"Indianapolis, IN",2026-07-03,2026-07-05,2026-07-05,963.1,True,427.9,delivered
SHP-9562,SO,SO-4658,Southern Route Transport,FTL,WH-CENTRAL,"Indianapolis, IN",2026-06-26,2026-07-06,2026-07-06,278.55,False,94.2,delivered
SHP-9563,SO,SO-5031,Atlas Global Freight,LTL,WH-CENTRAL,"Hartford, CT",2026-06-19,2026-06-23,2026-06-23,361.99,False,158.8,delivered
SHP-9564,SO,SO-6678,FastTrack Logistics,air,WH-SOUTH,"Charlotte, NC",2026-06-11,2026-06-13,2026-06-13,534.61,True,214.1,delivered
SHP-9565,SO,SO-3049,FastTrack Logistics,ground,WH-SOUTH,"Reno, NV",2026-07-01,2026-07-11,2026-07-11,362.72,False,368.8,delivered
SHP-9566,PO,PO-3244,FastTrack Logistics,air,WH-SOUTH,"Portland, OR",2026-06-17,2026-06-18,2026-06-21,1045.42,True,128.5,delayed
SHP-9567,SO,SO-3225,Atlas Global Freight,ground,WH-EAST,"Reno, NV",2026-07-03,2026-07-11,2026-07-10,127.64,False,406.1,delivered
SHP-9568,PO,PO-1100,FastTrack Logistics,air,WH-EAST,"Portland, OR",2026-06-25,2026-06-27,2026-06-27,442.91,True,463.7,delivered
SHP-9569,PO,PO-3230,Pacific Coast Carriers,ground,WH-EAST,"Hartford, CT",2026-07-08,2026-07-12,2026-07-14,236.77,False,123.8,delayed
SHP-9570,SO,SO-6155,Atlas Global Freight,ground,WH-WEST,"Long Beach, CA",2026-06-15,2026-06-20,2026-06-20,349.49,False,307.3,delivered
SHP-9571,PO,PO-3798,Midwest Express Shipping,ground,WH-SOUTH,"Indianapolis, IN",2026-06-16,2026-06-22,2026-06-22,292.81,False,421.5,delivered
SHP-9572,SO,SO-6163,FastTrack Logistics,air,WH-SOUTH,"Reno, NV",2026-06-25,2026-06-26,2026-06-26,1017.16,True,286.3,delivered
SHP-9573,PO,PO-1194,FastTrack Logistics,air,WH-SOUTH,"Detroit, MI",2026-06-23,2026-06-24,2026-06-24,737.19,True,147.4,delivered
SHP-9574,SO,SO-4748,Southern Route Transport,LTL,WH-WEST,"Detroit, MI",2026-07-01,2026-07-11,2026-07-13,247.56,False,141.5,delayed
SHP-9575,PO,PO-3106,Continental Freight,FTL,WH-CENTRAL,"Long Beach, CA",2026-07-09,2026-07-14,2026-07-14,364.93,False,289.3,delivered
SHP-9576,SO,SO-5876,FastTrack Logistics,FTL,WH-SOUTH,"Portland, OR",2026-06-12,2026-06-16,2026-06-16,224.11,False,264.9,delivered
SHP-9577,SO,SO-6562,FastTrack Logistics,LTL,WH-CENTRAL,"Cleveland, OH",2026-07-02,2026-07-07,2026-07-07,178.27,False,495.0,delivered
SHP-9578,SO,SO-5187,Midwest Express Shipping,ground,WH-SOUTH,"Long Beach, CA",2026-06-30,2026-07-10,2026-07-10,146.33,False,344.8,delivered
SHP-9579,SO,SO-3786,Pacific Coast Carriers,ground,WH-WEST,"Omaha, NE",2026-06-16,2026-06-23,2026-06-23,270.7,False,337.1,delivered
SHP-9580,SO,SO-5085,Southern Route Transport,ground,WH-WEST,"Hartford, CT",2026-06-18,2026-06-28,2026-06-28,347.48,False,278.2,delivered
SHP-9581,SO,SO-6505,FastTrack Logistics,air,WH-WEST,"Long Beach, CA",2026-07-01,2026-07-04,2026-07-04,469.71,True,49.3,delivered
SHP-9582,SO,SO-3449,FastTrack Logistics,air,WH-WEST,"Indianapolis, IN",2026-06-24,2026-06-27,2026-06-29,1006.06,True,157.8,delayed
SHP-9583,PO,PO-2496,Southern Route Transport,LTL,WH-SOUTH,"Reno, NV",2026-06-18,2026-06-21,2026-06-21,335.55,False,175.7,delivered
SHP-9584,SO,SO-6255,Continental Freight,ground,WH-EAST,"Houston, TX",2026-07-08,2026-07-16,,319.99,False,156.7,in_transit
SHP-9585,SO,SO-2932,Atlas Global Freight,FTL,WH-SOUTH,"Long Beach, CA",2026-07-02,2026-07-10,2026-07-10,362.48,False,152.7,delivered
SHP-9586,SO,SO-4143,Midwest Express Shipping,LTL,WH-CENTRAL,"Portland, OR",2026-07-09,2026-07-18,,376.72,False,445.7,in_transit
SHP-9587,SO,SO-5670,FastTrack Logistics,FTL,WH-CENTRAL,"Omaha, NE",2026-06-30,2026-07-03,2026-07-05,370.88,False,41.6,delayed
SHP-9588,SO,SO-6328,FastTrack Logistics,air,WH-WEST,"Boston, MA",2026-06-19,2026-06-22,2026-06-22,736.93,True,12.4,delivered
SHP-9589,PO,PO-1506,Midwest Express Shipping,ground,WH-SOUTH,"Atlanta, GA",2026-06-30,2026-07-09,2026-07-09,297.26,False,359.7,delivered
SHP-9590,PO,PO-3457,FastTrack Logistics,ground,WH-EAST,"Boston, MA",2026-06-23,2026-06-27,2026-06-27,181.5,False,138.0,delivered
SHP-9591,SO,SO-4698,Midwest Express Shipping,FTL,WH-SOUTH,"Charlotte, NC",2026-06-24,2026-06-28,2026-06-28,299.27,False,18.0,delivered
SHP-9592,SO,SO-5661,Midwest Express Shipping,LTL,WH-WEST,"Cleveland, OH",2026-07-07,2026-07-15,2026-07-15,172.56,False,365.3,delivered
SHP-9593,SO,SO-7142,FastTrack Logistics,air,WH-CENTRAL,"Omaha, NE",2026-06-18,2026-06-19,2026-06-19,637.38,True,294.7,delivered
SHP-9594,SO,SO-2939,FastTrack Logistics,LTL,WH-EAST,"Houston, TX",2026-07-06,2026-07-11,2026-07-11,208.09,False,368.1,delivered
SHP-9595,SO,SO-2211,Pacific Coast Carriers,LTL,WH-SOUTH,"Hartford, CT",2026-06-22,2026-06-27,2026-06-27,326.81,False,281.9,delivered
SHP-9596,SO,SO-6227,FastTrack Logistics,air,WH-WEST,"Atlanta, GA",2026-06-17,2026-06-19,2026-06-19,610.49,True,157.7,delivered
SHP-9597,PO,PO-1323,Pacific Coast Carriers,LTL,WH-EAST,"Reno, NV",2026-06-22,2026-07-02,2026-07-02,259.89,False,124.9,delivered
SHP-9598,PO,PO-1928,Atlas Global Freight,ground,WH-SOUTH,"Omaha, NE",2026-06-12,2026-06-22,2026-06-22,348.73,False,270.8,delivered
SHP-9599,SO,SO-3922,Southern Route Transport,LTL,WH-SOUTH,"Hartford, CT",2026-06-18,2026-06-28,2026-06-28,142.35,False,310.4,delivered
SHP-9600,SO,SO-2093,Midwest Express Shipping,LTL,WH-CENTRAL,"Portland, OR",2026-07-01,2026-07-07,2026-07-07,297.13,False,180.5,delivered
SHP-9601,PO,PO-3732,FastTrack Logistics,LTL,WH-SOUTH,"Omaha, NE",2026-06-10,2026-06-15,2026-06-15,325.54,False,497.3,delivered
SHP-9602,PO,PO-3241,FastTrack Logistics,air,WH-CENTRAL,"Boston, MA",2026-06-29,2026-07-02,2026-07-02,617.82,True,188.6,delivered
SHP-9603,SO,SO-7259,Pacific Coast Carriers,FTL,WH-EAST,"Portland, OR",2026-07-09,2026-07-18,,193.0,False,35.5,in_transit
SHP-9604,PO,PO-1547,Continental Freight,LTL,WH-WEST,"Omaha, NE",2026-07-09,2026-07-12,2026-07-12,153.99,False,190.8,delivered
SHP-9605,PO,PO-2448,FastTrack Logistics,air,WH-SOUTH,"Detroit, MI",2026-06-15,2026-06-18,2026-06-18,1023.06,True,327.2,delivered
SHP-9606,PO,PO-1980,FastTrack Logistics,air,WH-WEST,"Hartford, CT",2026-07-08,2026-07-09,2026-07-09,645.03,True,145.7,delivered
SHP-9607,SO,SO-6142,Pacific Coast Carriers,ground,WH-CENTRAL,"Charlotte, NC",2026-07-02,2026-07-10,2026-07-10,129.66,False,464.3,delivered
SHP-9608,PO,PO-2465,FastTrack Logistics,air,WH-SOUTH,"Hartford, CT",2026-06-22,2026-06-23,2026-06-23,706.85,True,473.3,delivered
SHP-9609,PO,PO-1439,Midwest Express Shipping,ground,WH-EAST,"Omaha, NE",2026-06-10,2026-06-16,2026-06-16,156.99,False,35.4,delivered
SHP-9610,SO,SO-3109,Southern Route Transport,ground,WH-SOUTH,"Atlanta, GA",2026-06-25,2026-07-02,2026-07-02,244.94,False,42.6,delivered
SHP-9611,PO,PO-4139,FastTrack Logistics,ground,WH-CENTRAL,"Cleveland, OH",2026-06-17,2026-06-23,2026-06-23,248.9,False,468.4,delivered
SHP-9612,PO,PO-3272,Southern Route Transport,ground,WH-EAST,"Boston, MA",2026-07-06,2026-07-15,,155.59,False,31.7,in_transit
SHP-9613,PO,PO-2777,Midwest Express Shipping,ground,WH-CENTRAL,"Reno, NV",2026-07-01,2026-07-09,2026-07-09,174.37,False,484.6,delivered
SHP-9614,SO,SO-7086,Pacific Coast Carriers,FTL,WH-EAST,"Hartford, CT",2026-06-11,2026-06-16,2026-06-16,280.84,False,473.9,delivered
SHP-9615,SO,SO-2371,Atlas Global Freight,FTL,WH-EAST,"Atlanta, GA",2026-06-12,2026-06-21,2026-06-21,360.5,False,485.9,delivered
SHP-9616,SO,SO-5089,FastTrack Logistics,air,WH-SOUTH,"Cleveland, OH",2026-07-09,2026-07-10,2026-07-12,562.8,True,248.5,delayed
SHP-9617,SO,SO-2026,Midwest Express Shipping,ground,WH-WEST,"Long Beach, CA",2026-07-02,2026-07-06,2026-07-06,347.23,False,130.2,delivered
SHP-9618,PO,PO-4112,FastTrack Logistics,air,WH-SOUTH,"Reno, NV",2026-07-01,2026-07-04,2026-07-04,492.41,True,268.8,delivered
SHP-9619,SO,SO-2156,Southern Route Transport,ground,WH-WEST,"Indianapolis, IN",2026-07-09,2026-07-14,2026-07-14,197.22,False,10.9,delivered
SHP-9620,PO,PO-3156,FastTrack Logistics,LTL,WH-SOUTH,"Long Beach, CA",2026-06-12,2026-06-20,2026-06-20,245.79,False,287.7,delivered
SHP-9621,SO,SO-6652,Atlas Global Freight,ground,WH-SOUTH,"Detroit, MI",2026-07-03,2026-07-09,2026-07-11,174.29,False,52.5,delayed
SHP-9622,PO,PO-3275,FastTrack Logistics,air,WH-WEST,"Long Beach, CA",2026-06-23,2026-06-25,2026-06-25,575.32,True,431.9,delivered
SHP-9623,PO,PO-3905,Pacific Coast Carriers,ground,WH-EAST,"Atlanta, GA",2026-07-09,2026-07-18,,309.93,False,378.7,in_transit
SHP-9624,PO,PO-2548,Midwest Express Shipping,LTL,WH-WEST,"Houston, TX",2026-06-11,2026-06-16,2026-06-15,139.58,False,266.1,delivered
SHP-9625,SO,SO-3907,Midwest Express Shipping,ground,WH-SOUTH,"Charlotte, NC",2026-07-06,2026-07-12,2026-07-12,312.01,False,186.3,delivered
SHP-9626,SO,SO-4201,Southern Route Transport,FTL,WH-WEST,"Long Beach, CA",2026-06-10,2026-06-17,2026-06-17,211.39,False,251.7,delivered
SHP-9627,SO,SO-2924,Southern Route Transport,ground,WH-EAST,"Reno, NV",2026-07-09,2026-07-12,2026-07-12,134.24,False,316.2,delivered
SHP-9628,SO,SO-6850,Midwest Express Shipping,FTL,WH-WEST,"Long Beach, CA",2026-06-22,2026-06-29,2026-06-29,271.15,False,49.8,delivered
SHP-9629,SO,SO-6260,FastTrack Logistics,air,WH-WEST,"Detroit, MI",2026-06-29,2026-06-30,2026-07-01,854.71,True,211.6,delivered
SHP-9630,PO,PO-1261,FastTrack Logistics,air,WH-SOUTH,"Long Beach, CA",2026-06-23,2026-06-24,2026-06-24,1004.7,True,226.0,delivered
SHP-9631,PO,PO-1606,FastTrack Logistics,ground,WH-EAST,"Detroit, MI",2026-06-29,2026-07-04,2026-07-04,366.02,False,395.0,delivered
SHP-9632,SO,SO-2575,Continental Freight,ground,WH-EAST,"Long Beach, CA",2026-06-16,2026-06-26,2026-06-28,130.7,False,199.3,delayed
SHP-9633,SO,SO-6238,Midwest Express Shipping,ground,WH-WEST,"Hartford, CT",2026-07-02,2026-07-08,2026-07-08,286.13,False,305.8,delivered
SHP-9634,PO,PO-2322,Midwest Express Shipping,ground,WH-EAST,"Omaha, NE",2026-06-23,2026-07-03,2026-07-03,145.61,False,69.0,delivered
SHP-9635,SO,SO-6120,Continental Freight,LTL,WH-EAST,"Hartford, CT",2026-07-01,2026-07-05,2026-07-05,338.41,False,204.1,delivered
SHP-9636,SO,SO-2887,Atlas Global Freight,ground,WH-CENTRAL,"Reno, NV",2026-06-30,2026-07-10,2026-07-12,311.48,False,54.4,delayed
SHP-9637,PO,PO-1698,FastTrack Logistics,FTL,WH-SOUTH,"Boston, MA",2026-06-10,2026-06-20,2026-06-20,339.26,False,256.0,delivered
SHP-9638,PO,PO-1957,Southern Route Transport,ground,WH-CENTRAL,"Long Beach, CA",2026-06-30,2026-07-09,2026-07-09,336.73,False,213.8,delivered
SHP-9639,PO,PO-4026,Continental Freight,LTL,WH-CENTRAL,"Detroit, MI",2026-06-15,2026-06-22,2026-06-22,218.84,False,164.0,delivered
SHP-9640,SO,SO-3339,Pacific Coast Carriers,ground,WH-SOUTH,"Boston, MA",2026-07-09,2026-07-16,,368.4,False,343.2,in_transit
SHP-9641,PO,PO-3948,Southern Route Transport,LTL,WH-SOUTH,"Long Beach, CA",2026-06-25,2026-06-28,2026-06-28,184.13,False,318.8,delivered
SHP-9642,SO,SO-5563,Continental Freight,ground,WH-CENTRAL,"Atlanta, GA",2026-07-02,2026-07-11,2026-07-11,253.02,False,235.9,delivered
SHP-9643,PO,PO-1756,Pacific Coast Carriers,ground,WH-CENTRAL,"Detroit, MI",2026-06-26,2026-07-01,2026-07-01,222.04,False,170.3,delivered
SHP-9644,SO,SO-2274,Pacific Coast Carriers,FTL,WH-EAST,"Charlotte, NC",2026-06-11,2026-06-16,2026-06-16,308.3,False,389.1,delivered
SHP-9645,SO,SO-2632,FastTrack Logistics,FTL,WH-EAST,"Portland, OR",2026-06-19,2026-06-28,2026-06-28,207.62,False,28.3,delivered
SHP-9646,SO,SO-4975,Southern Route Transport,FTL,WH-EAST,"Charlotte, NC",2026-06-16,2026-06-26,2026-06-26,267.42,False,353.2,delivered
SHP-9647,PO,PO-1024,FastTrack Logistics,air,WH-WEST,"Atlanta, GA",2026-07-07,2026-07-10,2026-07-12,908.38,True,22.3,delayed
SHP-9648,SO,SO-3332,FastTrack Logistics,air,WH-WEST,"Houston, TX",2026-06-29,2026-06-30,2026-06-30,601.11,True,91.1,delivered
SHP-9649,SO,SO-6578,Continental Freight,LTL,WH-EAST,"Indianapolis, IN",2026-06-22,2026-07-01,2026-07-01,361.59,False,34.3,delivered
SHP-9650,SO,SO-2365,Atlas Global Freight,ground,WH-WEST,"Atlanta, GA",2026-06-25,2026-06-28,2026-06-27,120.89,False,319.2,delivered
SHP-9651,SO,SO-4855,FastTrack Logistics,air,WH-CENTRAL,"Portland, OR",2026-06-23,2026-06-24,2026-06-24,949.78,True,79.1,delivered
SHP-9652,PO,PO-3394,FastTrack Logistics,air,WH-WEST,"Indianapolis, IN",2026-06-17,2026-06-19,2026-06-20,552.28,True,374.7,delivered
SHP-9653,PO,PO-1266,Southern Route Transport,LTL,WH-SOUTH,"Portland, OR",2026-07-02,2026-07-11,2026-07-11,245.34,False,365.1,delivered
SHP-9654,SO,SO-6960,Pacific Coast Carriers,ground,WH-CENTRAL,"Portland, OR",2026-06-17,2026-06-27,2026-06-27,200.4,False,237.1,delivered
SHP-9655,SO,SO-6515,FastTrack Logistics,air,WH-SOUTH,"Charlotte, NC",2026-06-22,2026-06-23,2026-06-23,666.2,True,42.1,delivered
SHP-9656,SO,SO-3359,FastTrack Logistics,air,WH-CENTRAL,"Portland, OR",2026-06-30,2026-07-03,2026-07-03,843.11,True,407.4,delivered
SHP-9657,SO,SO-6386,Continental Freight,ground,WH-CENTRAL,"Hartford, CT",2026-06-25,2026-07-03,2026-07-03,244.76,False,208.2,delivered
SHP-9658,PO,PO-3383,Midwest Express Shipping,ground,WH-SOUTH,"Cleveland, OH",2026-06-23,2026-06-27,2026-06-28,189.57,False,280.2,delivered
SHP-9659,PO,PO-2060,Southern Route Transport,ground,WH-SOUTH,"Detroit, MI",2026-06-24,2026-07-03,2026-07-03,164.48,False,100.2,delivered
SHP-9660,PO,PO-3536,FastTrack Logistics,LTL,WH-WEST,"Portland, OR",2026-06-24,2026-06-30,2026-06-29,145.9,False,208.8,delivered
SHP-9661,PO,PO-1060,Midwest Express Shipping,ground,WH-WEST,"Houston, TX",2026-06-15,2026-06-25,2026-06-25,232.82,False,315.8,delivered
SHP-9662,SO,SO-6458,FastTrack Logistics,LTL,WH-CENTRAL,"Reno, NV",2026-07-08,2026-07-17,,176.8,False,289.2,in_transit
SHP-9663,SO,SO-3074,Pacific Coast Carriers,FTL,WH-WEST,"Indianapolis, IN",2026-06-18,2026-06-24,2026-06-24,179.65,False,186.4,delivered
SHP-9664,PO,PO-2339,FastTrack Logistics,air,WH-EAST,"Houston, TX",2026-07-03,2026-07-06,2026-07-06,864.11,True,329.7,delivered
SHP-9665,SO,SO-2033,Midwest Express Shipping,LTL,WH-WEST,"Cleveland, OH",2026-06-16,2026-06-25,2026-06-25,291.84,False,288.8,delivered
SHP-9666,PO,PO-1331,Continental Freight,LTL,WH-CENTRAL,"Cleveland, OH",2026-06-17,2026-06-21,2026-06-21,276.08,False,498.9,delivered
SHP-9667,SO,SO-5979,Midwest Express Shipping,ground,WH-CENTRAL,"Reno, NV",2026-07-02,2026-07-05,2026-07-06,362.86,False,242.1,delivered
SHP-9668,PO,PO-1880,FastTrack Logistics,air,WH-CENTRAL,"Omaha, NE",2026-06-16,2026-06-19,2026-06-19,745.74,True,84.3,delivered
SHP-9669,SO,SO-2225,Pacific Coast Carriers,ground,WH-SOUTH,"Houston, TX",2026-07-09,2026-07-15,2026-07-15,282.25,False,339.3,delivered
SHP-9670,SO,SO-2038,Atlas Global Freight,LTL,WH-WEST,"Reno, NV",2026-07-01,2026-07-09,2026-07-10,151.79,False,21.0,delivered
SHP-9671,SO,SO-7120,FastTrack Logistics,ground,WH-SOUTH,"Reno, NV",2026-06-10,2026-06-16,2026-06-16,319.96,False,397.3,delivered
SHP-9672,SO,SO-4768,Pacific Coast Carriers,ground,WH-EAST,"Cleveland, OH",2026-06-29,2026-07-06,2026-07-08,188.83,False,376.2,delayed
SHP-9673,SO,SO-5131,FastTrack Logistics,air,WH-CENTRAL,"Omaha, NE",2026-06-22,2026-06-25,2026-06-25,843.81,True,468.0,delivered
SHP-9674,PO,PO-2435,FastTrack Logistics,air,WH-SOUTH,"Indianapolis, IN",2026-06-19,2026-06-20,2026-06-20,931.53,True,256.1,delivered
SHP-9675,PO,PO-3939,FastTrack Logistics,FTL,WH-CENTRAL,"Omaha, NE",2026-06-24,2026-07-02,2026-07-02,178.5,False,413.6,delivered
SHP-9676,SO,SO-5852,FastTrack Logistics,air,WH-SOUTH,"Boston, MA",2026-06-16,2026-06-18,2026-06-18,954.26,True,497.7,delivered
SHP-9677,SO,SO-7254,Pacific Coast Carriers,LTL,WH-EAST,"Charlotte, NC",2026-06-25,2026-07-02,2026-07-01,121.16,False,278.6,delivered
SHP-9678,SO,SO-4150,FastTrack Logistics,FTL,WH-EAST,"Cleveland, OH",2026-07-01,2026-07-04,2026-07-04,208.84,False,480.4,delivered
SHP-9679,PO,PO-1549,Midwest Express Shipping,ground,WH-CENTRAL,"Houston, TX",2026-07-03,2026-07-07,2026-07-08,335.66,False,134.8,delivered
SHP-9680,SO,SO-2770,Midwest Express Shipping,LTL,WH-SOUTH,"Houston, TX",2026-06-30,2026-07-07,2026-07-07,135.9,False,301.4,delivered
SHP-9681,SO,SO-3884,FastTrack Logistics,LTL,WH-WEST,"Houston, TX",2026-06-10,2026-06-13,2026-06-14,159.21,False,264.3,delivered
SHP-9682,SO,SO-7276,FastTrack Logistics,ground,WH-SOUTH,"Indianapolis, IN",2026-06-11,2026-06-21,2026-06-21,218.09,False,49.0,delivered
SHP-9683,PO,PO-1602,FastTrack Logistics,air,WH-SOUTH,"Reno, NV",2026-06-30,2026-07-03,2026-07-06,1031.82,True,469.6,delayed
SHP-9684,SO,SO-5000,Southern Route Transport,FTL,WH-SOUTH,"Detroit, MI",2026-07-03,2026-07-11,2026-07-11,266.69,False,240.8,delivered
SHP-9685,SO,SO-2124,Pacific Coast Carriers,ground,WH-CENTRAL,"Houston, TX",2026-06-23,2026-06-30,2026-06-30,138.84,False,330.7,delivered
SHP-9686,PO,PO-1059,Pacific Coast Carriers,ground,WH-SOUTH,"Atlanta, GA",2026-06-22,2026-06-26,2026-06-26,328.81,False,368.2,delivered
SHP-9687,PO,PO-3054,FastTrack Logistics,air,WH-CENTRAL,"Cleveland, OH",2026-06-29,2026-07-01,2026-07-02,874.37,True,262.3,delivered
SHP-9688,SO,SO-3677,FastTrack Logistics,air,WH-CENTRAL,"Boston, MA",2026-06-19,2026-06-22,2026-06-22,726.74,True,459.4,delivered
SHP-9689,PO,PO-2863,FastTrack Logistics,air,WH-SOUTH,"Houston, TX",2026-06-26,2026-06-28,2026-06-28,546.09,True,451.9,delivered
SHP-9690,SO,SO-2162,Midwest Express Shipping,LTL,WH-CENTRAL,"Charlotte, NC",2026-06-11,2026-06-20,2026-06-20,185.29,False,274.2,delivered
SHP-9691,PO,PO-2805,Southern Route Transport,ground,WH-WEST,"Boston, MA",2026-07-07,2026-07-12,2026-07-12,302.29,False,102.7,delivered
SHP-9692,SO,SO-2612,FastTrack Logistics,air,WH-SOUTH,"Cleveland, OH",2026-06-25,2026-06-28,2026-06-28,612.26,True,131.2,delivered
SHP-9693,SO,SO-4673,Pacific Coast Carriers,ground,WH-CENTRAL,"Hartford, CT",2026-07-07,2026-07-12,2026-07-14,225.95,False,295.1,delayed
SHP-9694,PO,PO-3999,FastTrack Logistics,air,WH-SOUTH,"Detroit, MI",2026-06-11,2026-06-13,2026-06-13,600.04,True,143.6,delivered
SHP-9695,PO,PO-3504,Midwest Express Shipping,LTL,WH-SOUTH,"Omaha, NE",2026-06-17,2026-06-26,2026-06-26,229.83,False,126.2,delivered
SHP-9696,SO,SO-2830,Atlas Global Freight,LTL,WH-WEST,"Hartford, CT",2026-06-10,2026-06-14,2026-06-14,146.45,False,237.9,delivered
SHP-9697,SO,SO-6302,FastTrack Logistics,air,WH-EAST,"Boston, MA",2026-06-30,2026-07-01,2026-07-01,714.07,True,381.1,delivered
