invoice_id,shipment_id,carrier_name,invoice_date,base_rate,fuel_surcharge,accessorial_charges,total_invoiced,contracted_rate,variance_amount,dispute_flag
INV-12004,SHP-8942,Continental Freight,2026-04-14,277.8,43.06,0,320.86,286.0,34.86,False
INV-12005,SHP-8943,Midwest Express Shipping,2026-04-23,198.62,14.5,0,213.12,208.03,5.09,False
INV-12006,SHP-8944,Continental Freight,2026-05-06,135.03,20.93,0,155.96,137.39,18.57,False
INV-12007,SHP-8945,FastTrack Logistics,2026-05-01,331.65,30.4,9.52,371.57,350.74,20.83,False
INV-12008,SHP-8946,Pacific Coast Carriers,2026-05-05,145.14,12.05,0,157.19,154.06,3.13,False
INV-12009,SHP-8947,Midwest Express Shipping,2026-04-27,334.04,21.4,0,355.44,347.91,7.53,False
INV-12010,SHP-8948,Southern Route Transport,2026-04-21,316.88,26.08,33.94,376.9,320.89,56.01,False
INV-12011,SHP-8949,Pacific Coast Carriers,2026-04-21,343.24,33.4,0,376.64,362.77,13.87,False
INV-12012,SHP-8950,Midwest Express Shipping,2026-04-24,247.09,16.22,0,263.31,253.57,9.74,False
INV-12013,SHP-8951,Midwest Express Shipping,2026-04-21,195.47,16.12,0,211.59,197.95,13.64,False
INV-12014,SHP-8952,FastTrack Logistics,2026-04-24,294.45,28.57,10.42,333.44,706.68,-373.24,False
INV-12015,SHP-8953,Atlas Global Freight,2026-04-17,217.68,16.51,0,234.19,225.58,8.61,False
INV-12016,SHP-8954,Atlas Global Freight,2026-04-14,241.19,18.85,7.7,267.74,249.3,18.44,False
INV-12017,SHP-8955,Pacific Coast Carriers,2026-04-28,280.08,17.63,0,297.71,295.7,2.01,False
INV-12018,SHP-8956,FastTrack Logistics,2026-04-29,259.55,17.27,0,276.82,271.87,4.95,False
INV-12019,SHP-8957,FastTrack Logistics,2026-04-28,166.84,10.64,0,177.48,178.27,-0.79,False
INV-12020,SHP-8958,Atlas Global Freight,2026-04-24,157.13,14.22,0,171.35,160.88,10.47,False
INV-12021,SHP-8959,Midwest Express Shipping,2026-05-05,338.49,29.4,0,367.89,350.94,16.95,False
INV-12022,SHP-8960,FastTrack Logistics,2026-04-17,236.29,20.09,0,256.38,243.34,13.04,False
INV-12023,SHP-8961,Continental Freight,2026-04-15,258.54,40.07,0,298.61,264.14,34.47,False
INV-12024,SHP-8962,Atlas Global Freight,2026-04-14,239.8,18.86,0,258.66,250.08,8.58,False
INV-12025,SHP-8963,Midwest Express Shipping,2026-04-20,337.27,27.24,13.52,378.03,350.19,27.84,False
INV-12026,SHP-8964,Continental Freight,2026-04-14,133.64,20.71,0,154.35,135.77,18.58,False
INV-12027,SHP-8965,Midwest Express Shipping,2026-04-17,133.65,10.53,33.25,177.43,137.92,39.51,False
INV-12028,SHP-8966,FastTrack Logistics,2026-05-05,309.83,29.51,0,339.34,743.59,-404.25,False
INV-12029,SHP-8967,Continental Freight,2026-05-05,285.66,44.28,36.67,366.61,285.99,80.62,False
INV-12030,SHP-8968,Continental Freight,2026-04-15,273.88,42.45,0,316.33,286.12,30.21,False
INV-12031,SHP-8969,Midwest Express Shipping,2026-04-28,131.63,12.43,0,144.06,141.96,2.1,False
INV-12032,SHP-8970,Atlas Global Freight,2026-05-05,307.49,19.8,0,327.29,318.29,9.0,False
INV-12033,SHP-8971,Southern Route Transport,2026-04-15,348.84,33.54,0,382.38,358.41,23.97,False
INV-12034,SHP-8972,FastTrack Logistics,2026-05-05,265.34,15.98,0,281.32,276.49,4.83,False
INV-12035,SHP-8973,Southern Route Transport,2026-04-24,281.11,17.59,44.46,343.16,301.25,41.91,False
INV-12036,SHP-8974,Atlas Global Freight,2026-05-05,235.47,18.81,0,254.28,253.05,1.23,False
INV-12037,SHP-8975,FastTrack Logistics,2026-04-27,285.19,28.02,23.17,336.38,291.98,44.4,False
INV-12038,SHP-8976,Continental Freight,2026-04-23,320.19,49.63,31.28,401.1,341.82,59.28,False
INV-12039,SHP-8977,FastTrack Logistics,2026-04-20,193.19,14.5,0,207.69,207.37,0.32,False
INV-12040,SHP-8978,Midwest Express Shipping,2026-05-07,187.07,13.22,0,200.29,201.09,-0.8,False
INV-12041,SHP-8979,Pacific Coast Carriers,2026-04-14,269.99,19.38,0,289.37,290.63,-1.26,False
INV-12042,SHP-8980,FastTrack Logistics,2026-04-29,456.16,37.05,0,493.21,1094.78,-601.57,False
INV-12043,SHP-8981,Midwest Express Shipping,2026-04-30,149.72,13.61,0,163.33,154.67,8.66,False
INV-12044,SHP-8982,Continental Freight,2026-04-13,326.05,50.54,0,376.59,339.4,37.19,False
INV-12045,SHP-8983,Atlas Global Freight,2026-04-17,291.46,19.11,29.39,339.96,299.14,40.82,False
INV-12046,SHP-8984,FastTrack Logistics,2026-05-04,137.96,13.57,9.07,160.6,148.27,12.33,False
INV-12047,SHP-8985,FastTrack Logistics,2026-04-14,341.45,20.59,0,362.04,357.89,4.15,False
INV-12048,SHP-8986,FastTrack Logistics,2026-04-17,308.07,23.75,0,331.82,328.39,3.43,False
INV-12049,SHP-8987,Midwest Express Shipping,2026-04-23,225.6,19.93,0,245.53,230.45,15.08,False
INV-12050,SHP-8988,Continental Freight,2026-05-08,197.22,30.57,5.73,233.52,208.0,25.52,False
INV-12051,SHP-8989,Southern Route Transport,2026-04-30,247.3,15.13,0,262.43,263.97,-1.54,False
INV-12052,SHP-8990,FastTrack Logistics,2026-05-06,288.42,18.78,0,307.2,308.33,-1.13,False
INV-12053,SHP-8991,Southern Route Transport,2026-05-05,242.85,15.4,0,258.25,252.11,6.14,False
INV-12054,SHP-8992,Continental Freight,2026-04-13,334.95,51.92,0.6,387.47,346.54,40.93,False
INV-12055,SHP-8993,Atlas Global Freight,2026-05-04,135.98,12.22,0,148.2,138.27,9.93,False
INV-12056,SHP-8994,Pacific Coast Carriers,2026-04-15,304.24,26.19,0,330.43,318.31,12.12,False
INV-12057,SHP-8995,Atlas Global Freight,2026-04-17,226.61,17.86,0,244.47,227.46,17.01,False
INV-12058,SHP-8996,FastTrack Logistics,2026-05-08,327.57,29.59,0,357.16,786.17,-429.01,False
INV-12059,SHP-8997,Continental Freight,2026-04-14,324.07,50.23,0,374.3,336.0,38.3,False
INV-12060,SHP-8998,Southern Route Transport,2026-04-14,158.1,13.13,0,171.23,162.66,8.57,False
INV-12061,SHP-8999,Midwest Express Shipping,2026-04-15,322.56,21.08,32.63,376.27,342.65,33.62,False
INV-12062,SHP-9000,FastTrack Logistics,2026-04-27,216.64,19.9,0,236.54,228.39,8.15,False
INV-12063,SHP-9001,Pacific Coast Carriers,2026-04-30,147.56,13.79,0,161.35,154.83,6.52,False
INV-12064,SHP-9002,Southern Route Transport,2026-04-16,157.37,11.44,0,168.81,159.0,9.81,False
INV-12065,SHP-9003,Southern Route Transport,2026-05-04,345.97,30.88,0,376.85,352.01,24.84,False
INV-12066,SHP-9004,Atlas Global Freight,2026-04-23,289.72,17.79,0,307.51,311.9,-4.39,False
INV-12067,SHP-9005,Atlas Global Freight,2026-04-16,172.21,14.71,0,186.92,185.08,1.84,False
INV-12068,SHP-9006,Southern Route Transport,2026-05-01,141.84,8.79,0,150.63,144.2,6.43,False
INV-12069,SHP-9007,Atlas Global Freight,2026-04-22,170.96,13.85,0,184.81,184.38,0.43,False
INV-12070,SHP-9008,FastTrack Logistics,2026-04-21,334.02,23.67,0,357.69,342.17,15.52,False
INV-12071,SHP-9009,Southern Route Transport,2026-05-06,303.49,24.12,0,327.61,324.6,3.01,False
INV-12072,SHP-9010,Continental Freight,2026-04-29,322.55,50.0,0,372.55,329.25,43.3,False
INV-12073,SHP-9011,FastTrack Logistics,2026-04-24,274.63,26.05,0,300.68,278.18,22.5,False
INV-12074,SHP-9012,Atlas Global Freight,2026-04-28,275.03,19.24,0,294.27,278.26,16.01,False
INV-12075,SHP-9013,Continental Freight,2026-04-15,328.92,50.98,2.96,382.86,351.03,31.83,False
INV-12076,SHP-9014,Pacific Coast Carriers,2026-05-01,212.63,12.77,15.53,240.93,215.74,25.19,False
INV-12077,SHP-9015,Continental Freight,2026-04-13,171.51,26.58,0,198.09,172.18,25.91,False
INV-12078,SHP-9016,Midwest Express Shipping,2026-04-21,182.15,15.81,14.79,212.75,185.73,27.02,False
INV-12079,SHP-9017,FastTrack Logistics,2026-05-05,214.52,16.82,0,231.34,214.54,16.8,False
INV-12080,SHP-9018,FastTrack Logistics,2026-04-14,250.78,18.55,0,269.33,266.2,3.13,False
INV-12081,SHP-9001,Atlas Global Freight,2026-05-21,239.57,20.22,0,259.79,248.56,11.23,False
INV-12082,SHP-9002,Southern Route Transport,2026-05-22,123.64,9.78,0,133.42,125.0,8.42,False
INV-12083,SHP-9003,FastTrack Logistics,2026-05-22,323.86,26.23,11.52,361.61,777.26,-415.65,False
INV-12084,SHP-9004,FastTrack Logistics,2026-05-19,330.94,26.94,0,357.88,794.26,-436.38,False
INV-12085,SHP-9005,Southern Route Transport,2026-05-19,342.85,25.85,0,368.7,356.69,12.01,False
INV-12086,SHP-9006,FastTrack Logistics,2026-05-26,350.0,32.73,21.12,403.85,840.0,-436.15,False
INV-12087,SHP-9007,FastTrack Logistics,2026-06-03,517.1,33.84,0,550.94,1241.04,-690.1,False
INV-12088,SHP-9008,Midwest Express Shipping,2026-05-21,133.17,12.86,37.97,184.0,141.27,42.73,False
INV-12089,SHP-9009,Continental Freight,2026-05-25,245.67,44.22,0,289.89,259.18,30.71,False
INV-12090,SHP-9010,Pacific Coast Carriers,2026-05-20,265.8,23.77,0,289.57,267.47,22.1,False
INV-12091,SHP-9011,FastTrack Logistics,2026-05-13,309.61,25.83,0,335.44,743.06,-407.62,False
INV-12092,SHP-9012,Atlas Global Freight,2026-06-05,152.68,13.05,0,165.73,159.85,5.88,False
INV-12093,SHP-9013,FastTrack Logistics,2026-05-15,425.1,29.88,4.84,459.82,1020.24,-560.42,False
INV-12094,SHP-9014,FastTrack Logistics,2026-05-12,291.09,27.17,0,318.26,698.62,-380.36,False
INV-12095,SHP-9015,FastTrack Logistics,2026-05-21,407.32,24.68,0,432.0,977.57,-545.57,False
INV-12096,SHP-9016,FastTrack Logistics,2026-05-13,335.48,27.39,0,362.87,358.63,4.24,False
INV-12097,SHP-9017,Southern Route Transport,2026-05-14,174.38,11.98,0,186.36,178.56,7.8,False
INV-12098,SHP-9018,FastTrack Logistics,2026-06-09,338.43,30.16,0,368.59,812.23,-443.64,False
INV-12099,SHP-9019,Atlas Global Freight,2026-05-21,244.9,14.74,0,259.64,247.62,12.02,False
INV-12100,SHP-9020,FastTrack Logistics,2026-05-29,507.13,43.45,35.44,586.02,1217.11,-631.09,False
INV-12101,SHP-9021,Pacific Coast Carriers,2026-05-28,167.6,13.88,0,181.48,167.72,13.76,False
INV-12102,SHP-9022,Atlas Global Freight,2026-06-05,182.06,15.42,39.79,237.27,185.37,51.9,False
INV-12103,SHP-9023,Pacific Coast Carriers,2026-05-29,300.23,28.8,13.95,342.98,323.5,19.48,False
INV-12104,SHP-9024,Atlas Global Freight,2026-05-29,277.41,18.56,0,295.97,287.85,8.12,False
INV-12105,SHP-9025,Continental Freight,2026-05-21,123.77,22.28,0,146.05,129.53,16.52,False
INV-12106,SHP-9026,Midwest Express Shipping,2026-05-22,180.48,12.9,0,193.38,191.05,2.33,False
INV-12107,SHP-9027,Atlas Global Freight,2026-06-09,307.32,30.71,0.54,338.57,311.74,26.83,False
INV-12108,SHP-9028,FastTrack Logistics,2026-06-02,448.63,38.67,0,487.3,1076.71,-589.41,False
INV-12109,SHP-9029,Continental Freight,2026-05-25,321.44,57.86,30.72,410.02,334.74,75.28,False
INV-12110,SHP-9030,FastTrack Logistics,2026-05-20,288.5,23.79,0,312.29,692.4,-380.11,False
INV-12111,SHP-9031,FastTrack Logistics,2026-05-13,174.88,17.46,0,192.34,186.91,5.43,False
INV-12112,SHP-9032,Southern Route Transport,2026-05-28,336.7,25.66,0,362.36,355.01,7.35,False
INV-12113,SHP-9033,FastTrack Logistics,2026-05-26,463.62,35.37,3.35,502.34,1112.69,-610.35,False
INV-12114,SHP-9034,FastTrack Logistics,2026-05-11,170.09,15.5,0,185.59,173.51,12.08,False
INV-12115,SHP-9035,Atlas Global Freight,2026-06-02,185.64,17.36,0,203.0,187.67,15.33,False
INV-12116,SHP-9036,Southern Route Transport,2026-05-29,210.53,18.6,0,229.13,216.9,12.23,False
INV-12117,SHP-9037,Atlas Global Freight,2026-05-18,341.93,22.81,21.13,385.87,344.61,41.26,False
INV-12118,SHP-9038,FastTrack Logistics,2026-05-26,381.79,25.0,0.9,407.69,916.3,-508.61,False
INV-12119,SHP-9039,Midwest Express Shipping,2026-06-05,283.52,18.96,0,302.48,286.03,16.45,False
INV-12120,SHP-9040,Atlas Global Freight,2026-05-28,239.26,18.01,9.8,267.07,244.78,22.29,False
INV-12121,SHP-9041,FastTrack Logistics,2026-05-13,314.61,19.05,0,333.66,755.06,-421.4,False
INV-12122,SHP-9042,Atlas Global Freight,2026-06-08,225.34,17.9,0,243.24,233.82,9.42,False
INV-12123,SHP-9043,Southern Route Transport,2026-06-02,229.77,18.18,0,247.95,247.0,0.95,False
INV-12124,SHP-9044,FastTrack Logistics,2026-05-15,418.17,27.75,0,445.92,1003.61,-557.69,False
INV-12125,SHP-9045,FastTrack Logistics,2026-06-05,406.51,26.25,39.55,472.31,975.62,-503.31,False
INV-12126,SHP-9046,Midwest Express Shipping,2026-05-19,333.45,20.96,0,354.41,347.43,6.98,False
INV-12127,SHP-9047,FastTrack Logistics,2026-05-29,346.06,34.03,0,380.09,830.54,-450.45,False
INV-12128,SHP-9048,Midwest Express Shipping,2026-06-02,293.31,26.14,0,319.45,307.7,11.75,False
INV-12129,SHP-9049,Southern Route Transport,2026-05-19,349.07,22.6,0,371.67,368.9,2.77,False
INV-12130,SHP-9050,Pacific Coast Carriers,2026-05-22,333.91,27.11,32.81,393.83,336.17,57.66,False
INV-12131,SHP-9051,FastTrack Logistics,2026-05-21,507.89,40.94,0,548.83,1218.94,-670.11,False
INV-12132,SHP-9052,Continental Freight,2026-05-28,310.13,55.82,0,365.95,324.77,41.18,False
INV-12133,SHP-9053,Southern Route Transport,2026-06-01,320.29,25.29,0,345.58,338.11,7.47,False
INV-12134,SHP-9054,FastTrack Logistics,2026-05-14,374.98,26.75,3.45,405.18,899.95,-494.77,False
INV-12135,SHP-9055,Continental Freight,2026-06-08,205.84,37.05,2.7,245.59,218.32,27.27,False
INV-12136,SHP-9056,FastTrack Logistics,2026-05-27,469.74,30.92,0,500.66,1127.38,-626.72,False
INV-12137,SHP-9057,Pacific Coast Carriers,2026-05-25,127.6,7.88,0,135.48,135.53,-0.05,False
INV-12138,SHP-9058,FastTrack Logistics,2026-05-25,327.62,20.59,29.02,377.23,328.77,48.46,False
INV-12139,SHP-9059,FastTrack Logistics,2026-06-01,209.66,17.02,0,226.68,211.54,15.14,False
INV-12140,SHP-9060,Pacific Coast Carriers,2026-05-18,229.21,20.23,0,249.44,237.73,11.71,False
INV-12141,SHP-9061,FastTrack Logistics,2026-05-13,128.93,7.81,10.58,147.32,132.12,15.2,False
INV-12142,SHP-9062,FastTrack Logistics,2026-06-03,251.99,17.69,43.57,313.25,266.48,46.77,False
INV-12143,SHP-9063,Southern Route Transport,2026-05-28,325.59,26.53,17.57,369.69,347.94,21.75,False
INV-12144,SHP-9064,Continental Freight,2026-06-01,130.78,23.54,0,154.32,131.05,23.27,False
INV-12145,SHP-9065,FastTrack Logistics,2026-06-09,414.87,36.24,0,451.11,995.69,-544.58,False
INV-12146,SHP-9066,FastTrack Logistics,2026-05-21,333.42,29.07,0,362.49,350.56,11.93,False
INV-12147,SHP-9067,FastTrack Logistics,2026-05-28,390.55,32.98,0,423.53,937.32,-513.79,False
INV-12148,SHP-9068,Midwest Express Shipping,2026-05-21,280.81,26.82,0,307.63,285.86,21.77,False
INV-12149,SHP-9069,Continental Freight,2026-05-19,348.28,62.69,0,410.97,372.45,38.52,False
INV-12150,SHP-9070,FastTrack Logistics,2026-06-02,201.06,12.29,0,213.35,211.37,1.98,False
INV-12151,SHP-9071,Midwest Express Shipping,2026-06-08,158.12,13.49,0,171.61,159.6,12.01,False
INV-12152,SHP-9072,Midwest Express Shipping,2026-06-04,253.18,22.88,17.84,293.9,269.33,24.57,False
INV-12153,SHP-9073,Pacific Coast Carriers,2026-06-08,144.11,12.23,0,156.34,152.48,3.86,False
INV-12154,SHP-9074,Atlas Global Freight,2026-05-13,236.51,14.82,12.49,263.82,243.21,20.61,False
INV-12155,SHP-9075,FastTrack Logistics,2026-05-11,344.64,24.15,33.14,401.93,827.14,-425.21,False
INV-12156,SHP-9076,Southern Route Transport,2026-05-19,223.51,13.81,0,237.32,241.21,-3.89,False
INV-12157,SHP-9077,Atlas Global Freight,2026-06-09,183.15,12.93,40.81,236.89,191.0,45.89,False
INV-12158,SHP-9078,Midwest Express Shipping,2026-05-21,230.88,20.03,0,250.91,235.4,15.51,False
INV-12159,SHP-9079,Pacific Coast Carriers,2026-06-09,332.15,27.79,0,359.94,356.4,3.54,False
INV-12160,SHP-9080,FastTrack Logistics,2026-05-21,202.9,16.49,0,219.39,209.08,10.31,False
INV-12161,SHP-9081,FastTrack Logistics,2026-06-01,390.21,36.83,0,427.04,936.5,-509.46,False
INV-12162,SHP-9082,Pacific Coast Carriers,2026-05-20,132.47,12.54,27.32,172.33,140.18,32.15,False
INV-12163,SHP-9083,Midwest Express Shipping,2026-06-02,253.99,23.43,17.38,294.8,265.63,29.17,False
INV-12164,SHP-9084,FastTrack Logistics,2026-05-11,492.23,39.1,0,531.33,1181.35,-650.02,False
INV-12165,SHP-9085,FastTrack Logistics,2026-06-08,196.31,12.48,29.49,238.28,199.95,38.33,False
INV-12166,SHP-9086,Pacific Coast Carriers,2026-05-20,306.97,27.46,0,334.43,319.99,14.44,False
INV-12167,SHP-9087,Southern Route Transport,2026-06-05,328.84,24.04,0,352.88,345.16,7.72,False
INV-12168,SHP-9088,Midwest Express Shipping,2026-05-26,207.93,19.13,0,227.06,216.3,10.76,False
INV-12169,SHP-9089,Continental Freight,2026-05-22,324.63,58.43,41.05,424.11,334.85,89.26,False
INV-12170,SHP-9090,Pacific Coast Carriers,2026-06-04,217.77,20.21,0,237.98,219.74,18.24,False
INV-12171,SHP-9091,Pacific Coast Carriers,2026-06-02,349.6,31.08,0,380.68,371.86,8.82,False
INV-12172,SHP-9092,FastTrack Logistics,2026-05-25,415.4,25.63,0,441.03,996.96,-555.93,False
INV-12173,SHP-9093,Southern Route Transport,2026-05-27,232.04,18.71,0,250.75,234.37,16.38,False
INV-12174,SHP-9094,Midwest Express Shipping,2026-05-25,342.46,26.29,0,368.75,353.22,15.53,False
INV-12175,SHP-9095,Southern Route Transport,2026-05-15,328.87,22.41,0,351.28,333.91,17.37,False
INV-12176,SHP-9096,FastTrack Logistics,2026-05-28,446.86,34.98,0,481.84,1072.46,-590.62,False
INV-12177,SHP-9097,FastTrack Logistics,2026-06-03,365.52,34.87,26.49,426.88,877.25,-450.37,False
INV-12178,SHP-9098,FastTrack Logistics,2026-06-02,239.69,19.03,5.88,264.6,245.5,19.1,False
INV-12179,SHP-9099,FastTrack Logistics,2026-06-01,198.06,17.63,0,215.69,212.14,3.55,False
INV-12180,SHP-9100,Continental Freight,2026-05-13,315.38,56.77,0,372.15,324.84,47.31,False
INV-12181,SHP-9101,FastTrack Logistics,2026-06-09,295.18,17.79,0,312.97,708.43,-395.46,False
INV-12182,SHP-9102,FastTrack Logistics,2026-06-04,432.32,26.07,0,458.39,1037.57,-579.18,False
INV-12183,SHP-9103,Atlas Global Freight,2026-06-04,159.61,15.79,0,175.4,168.02,7.38,False
INV-12184,SHP-9104,FastTrack Logistics,2026-05-19,237.06,22.97,6.39,266.42,238.06,28.36,False
INV-12185,SHP-9105,FastTrack Logistics,2026-05-14,325.32,29.62,14.52,369.46,345.89,23.57,False
INV-12186,SHP-9106,Midwest Express Shipping,2026-05-27,197.42,15.27,4.0,216.69,208.17,8.52,False
INV-12187,SHP-9107,FastTrack Logistics,2026-05-22,323.54,24.95,0,348.49,776.5,-428.01,False
INV-12188,SHP-9108,FastTrack Logistics,2026-05-20,289.09,27.26,0,316.35,309.01,7.34,False
INV-12189,SHP-9109,Midwest Express Shipping,2026-06-08,310.04,28.68,25.13,363.85,325.68,38.17,False
INV-12190,SHP-9110,FastTrack Logistics,2026-06-01,456.43,35.97,0,492.4,1095.43,-603.03,False
INV-12191,SHP-9111,Atlas Global Freight,2026-05-28,293.83,26.45,0,320.28,311.02,9.26,False
INV-12192,SHP-9112,Continental Freight,2026-05-11,165.87,29.86,29.24,224.97,171.9,53.07,False
INV-12193,SHP-9113,FastTrack Logistics,2026-05-18,375.39,29.05,39.33,443.77,900.94,-457.17,False
INV-12194,SHP-9114,FastTrack Logistics,2026-05-14,361.8,24.39,0,386.19,868.32,-482.13,False
INV-12195,SHP-9115,Southern Route Transport,2026-05-19,165.09,10.08,27.69,202.86,173.85,29.01,False
INV-12196,SHP-9116,Atlas Global Freight,2026-06-02,170.26,13.93,0,184.19,174.58,9.61,False
INV-12197,SHP-9117,FastTrack Logistics,2026-05-13,334.84,21.25,0,356.09,803.62,-447.53,False
INV-12198,SHP-9118,FastTrack Logistics,2026-05-22,235.14,14.43,0,249.57,243.02,6.55,False
INV-12199,SHP-9119,Midwest Express Shipping,2026-05-13,181.84,13.61,0,195.45,192.74,2.71,False
INV-12200,SHP-9120,FastTrack Logistics,2026-05-20,284.93,21.78,0,306.71,300.94,5.77,False
INV-12201,SHP-9121,Midwest Express Shipping,2026-05-25,158.55,10.04,28.05,196.64,166.4,30.24,False
INV-12202,SHP-9122,Midwest Express Shipping,2026-06-05,259.15,20.42,0,279.57,261.53,18.04,False
INV-12203,SHP-9123,Southern Route Transport,2026-05-13,139.35,12.15,0,151.5,143.53,7.97,False
INV-12204,SHP-9124,Atlas Global Freight,2026-05-20,324.78,26.41,0,351.19,345.22,5.97,False
INV-12205,SHP-9125,Pacific Coast Carriers,2026-05-14,269.7,26.63,0,296.33,280.16,16.17,False
INV-12206,SHP-9126,FastTrack Logistics,2026-05-27,360.91,31.41,0,392.32,866.18,-473.86,False
INV-12207,SHP-9127,Atlas Global Freight,2026-05-25,249.9,23.27,0,273.17,258.33,14.84,False
INV-12208,SHP-9128,FastTrack Logistics,2026-05-19,281.86,22.62,0,304.48,302.57,1.91,False
INV-12209,SHP-9129,FastTrack Logistics,2026-05-25,414.59,37.8,0,452.39,995.02,-542.63,False
INV-12210,SHP-9130,Southern Route Transport,2026-05-13,264.99,18.4,0,283.39,284.89,-1.5,False
INV-12211,SHP-9131,FastTrack Logistics,2026-06-02,482.38,40.38,0,522.76,1157.71,-634.95,False
INV-12212,SHP-9132,FastTrack Logistics,2026-05-19,300.69,18.84,0,319.53,721.66,-402.13,False
INV-12213,SHP-9133,Atlas Global Freight,2026-05-20,172.56,13.1,0,185.66,173.79,11.87,False
INV-12214,SHP-9134,Pacific Coast Carriers,2026-05-12,174.14,16.25,0,190.39,179.64,10.75,False
INV-12215,SHP-9135,Pacific Coast Carriers,2026-05-14,332.59,22.45,0,355.04,349.4,5.64,False
INV-12216,SHP-9136,Midwest Express Shipping,2026-05-14,231.79,20.81,0,252.6,242.94,9.66,False
INV-12217,SHP-9137,Continental Freight,2026-05-25,267.13,48.08,6.79,322.0,280.21,41.79,False
INV-12218,SHP-9138,Midwest Express Shipping,2026-06-01,252.22,22.02,0,274.24,261.46,12.78,False
INV-12219,SHP-9139,FastTrack Logistics,2026-05-20,229.45,20.84,0,250.29,245.57,4.72,False
INV-12220,SHP-9140,Continental Freight,2026-06-05,209.66,37.74,0,247.4,220.22,27.18,False
INV-12221,SHP-9141,Atlas Global Freight,2026-05-29,137.74,9.45,0,147.19,139.1,8.09,False
INV-12222,SHP-9142,Southern Route Transport,2026-05-15,132.63,11.36,0,143.99,137.55,6.44,False
INV-12223,SHP-9143,Midwest Express Shipping,2026-06-05,129.13,8.99,23.19,161.31,131.03,30.28,False
